id,budget,revenue,release_year,production_companies
40415,0,0,2001,Pioneer Entertainment
11370,40000000,27053815,2001,"Carousel Picture Company, The"
12484,5000000,0,2001,Columbia TriStar Home Entertainment
21997,0,0,2001,Showtime Networks
155,185000000,1001921825,2008,Syncopy
8681,25000000,226830568,2008,TPS Star
8966,37000000,392616625,2008,Goldcrest Pictures
11631,52000000,609841637,2008,Relativity Media
1735,145000000,401128639,2008,Alphaville Films
1724,150000000,163712074,2008,MVL Incredible Productions
13223,33000000,269958228,2008,Warner Bros.
11253,85000000,160388063,2008,Mid Atlantic Films
8909,75000000,258270008,2008,Kickstart Productions
13387,30000000,108979549,2008,EuropaCorp
2253,75000000,200276000,2008,Bad Hat Harry Productions
7840,105000000,266000000,2008,Moonlighting Films
8960,150000000,624029371,2008,Relativity Media
12162,15000000,42000000,2008,Voltage Pictures
9029,35000000,170000000,2008,21 Laps Entertainment
2454,225000000,419651413,2008,Ozumi Films
7446,92000000,188072649,2008,Internationale Filmproduktion Stella-del-Sud Second
13027,80000000,178066569,2008,KMP Film Invest
7555,50000000,113244290,2008,Millennium Films
10483,45000000,73762516,2008,Relativity Media
10200,80000000,233093859,2008,Hammerhead Productions
11127,9000000,0,2008,Sony Pictures Home Entertainment
11321,55000000,168167691,2008,Overbrook Entertainment
6972,130000000,49554002,2008,Dune Entertainment III
4944,37000000,163720069,2008,Focus Features
8848,20000000,64822796,2008,Relativity Media
12133,65000000,128107642,2008,Relativity Media
8390,0,55447968,2008,Ringerike Erste Filmproduktion
12163,6000000,44703995,2008,Top Rope
13056,20500000,10089373,2008,Valhalla Motion Pictures
13051,35000000,85416905,2008,Abandon Entertainment
13515,35000000,72436439,2008,New Regency Pictures
7461,40000000,151161491,2008,Relativity Media
11665,80000000,230685453,2008,Mad Chance
15373,28000000,92380927,2008,New Regency Pictures
13486,0,0,2008,"Sommers Company, The"
8055,32000000,0,2008,Filmstiftung Nordrhein-Westfalen
9381,70000000,72108608,2008,CinéCinéma
8321,15000000,32002538,2008,Focus Features
13971,0,0,2008,Working Title Films
1266,20000000,65569869,2008,Emmett/Furla Films
12182,9000000,32973937,2008,Screen Gems
12193,80000000,163733697,2008,Ott Medien
12620,25000000,70442940,2008,Alta Loma Entertainment
7459,120000000,93945766,2008,Silver Pictures
5038,15000000,96408652,2008,Televisió de Catalunya (TV3)
12783,0,0,2008,Qwerty Films
1729,55000000,127906624,2008,Relativity Media
8881,30000000,0,2008,Morena Films
13389,60000000,73174566,2008,Emmett/Furla Films
6687,15000000,5926410,2008,Castelao Producciones
13291,22000000,23530831,2008,Overture Films
13813,32000000,51155219,2008,Defiance Productions
21861,0,0,2008,CinéCinéma
12914,7000000,0,2008,MGM Global Holdings
10529,50000000,7033683,2008,Virtual Films
8836,30000000,68369434,2008,Crying Box Productions
12184,35000000,0,2008,Ruby Films
13809,18000000,25739015,2008,Warner Bros.
13184,45000000,42487390,2008,International Production Company
8988,25000000,11207130,2008,Peirce Pictures
14197,0,0,2008,Gold Circle Films
8338,25000000,19844979,2008,Bee Vine Pictures
8285,60000000,39031337,2008,Media Magik Entertainment
14349,0,204660,2008,Icon Entertainment International
8645,60000000,163403799,2008,UTV Motion Pictures
13460,30000000,22211426,2008,Moonlighting Films
18032,12000000,7070330,2008,UK Film Council
18533,0,0,2008,Str8jacket Creations
13752,8,0,2008,Nordic Film och TV Fund
14098,10000000,0,2008,New Deal Studios
4148,35000000,75225693,2008,Neal Street Productions
11152,8000000,0,2008,Red Hour Films
17622,0,0,2008,Future Films
13988,0,0,2008,Dandelion Entertainment Ventures
12178,0,16051363,2008,Twins Financing
13150,30000000,31148328,2008,O'Connor Brothers
33409,0,0,2008,Fallen Films
12568,20000000,13204291,2008,UK Film Council
10885,0,0,2008,New Regency Pictures
11260,60000000,50650079,2008,Deep River Productions
6933,20000000,0,2008,Kadokawa Pictures
13849,0,0,2008,Steel Mill Pictures
13851,3500000,0,2008,Bee Train
13944,25000000,2000000,2008,Senator International
11802,37000000,63800345,2008,Studiopolis
25329,0,0,2008,Dark & Stormy Entertainment
13613,18000000,0,2008,Nu Image Entertainment GmbH
15208,0,0,2008,Státní Fond CR pro Podporu a Rozvoj Ceské Kinematografie
13489,0,0,2008,LB2 Films
16899,0,0,2008,Fragile Films
13973,3000000,3830137,2008,Aramid Entertainment Fund
8944,25000000,6673422,2008,Tribeca Productions
14556,10000000,0,2008,TPS Star
8884,12000000,0,2008,Recorded Picture Company (RPC)
14048,0,2957978,2008,BBC Storyville
12412,45000000,9323833,2008,On My Own
13596,20000000,36620508,2008,Terra Firma Films
8279,19000000,23550000,2008,TPS Star
16342,0,0,2008,Aramid Entertainment Fund
10185,15000000,3533227,2008,Midnight Picture Show
13256,8000000,2033165,2008,First Foot Films
15616,0,0,2008,Millennium Films
14914,0,0,2008,Intermittent Productions
20268,4700000,0,2008,Lereby
8266,0,0,2008,Canal+
15741,500000,0,2008,Euroimages Fund of the Council of Europe
14438,500000,33456317,2008,Affirm Films
17334,14000000,0,2008,Brass Hat Films
12890,7000000,10569964,2008,QED International
13260,0,33472850,2008,Road Rebel
13092,27000000,17286299,2008,Film4
16564,4000000,530048,2008,Fu Works
15749,6000000,391410,2008,Victoria Filmproduktion
8942,200000,0,2008,Field Guide Films
3511,6700000,0,2008,Gaumont International
22152,1500000,0,2008,El Dorado Pictures
14145,4300000,0,2008,Kisi Production
8359,0,0,2008,HBO Films
19611,5750000,0,2008,BNJArmor
14765,0,0,2008,Hassen Brahiti / Studio Canal
16921,15000000,0,2008,Parallel Media
14452,10000000,0,2008,Steamroller Productions
15457,0,850575,2008,Pathé
16867,0,0,2008,Fastback Pictures
15011,0,0,2008,Framestore CFC
15942,0,0,2008,Canal+
20034,0,0,2008,WarpX
15705,10000000,0,2008,UK Film Council
24475,0,0,2008,Pampa Production
14795,0,0,2008,Lab 601
20113,0,0,2008,Von Zerneck Sertner Films
14582,0,0,2008,Bell Broadcast and New Media Fund
15125,8000000,0,2008,Canal+
64690,15000000,76175166,2011,FilmDistrict
47327,50000000,28931401,2011,Millennium Films
27582,40000000,51070807,2011,Scared Productions
56292,145000000,694713380,2011,TC Productions
65754,90000000,232617430,2011,Metro-Goldwyn-Mayer (MGM)
51876,27000000,161849455,2011,Many Rivers Productions
39254,110000000,299268508,2011,Touchstone Pictures
58574,125000000,334615000,2011,Warner Bros.
45243,80000000,254455986,2011,Warner Bros.
41630,25000000,147780440,2011,Cold Spring Pictures
17578,130000000,371940071,2011,Amblin Entertainment
37686,50000000,260095987,2011,K/O Camera Toys
23629,82000000,89792502,2011,Cruel and Unusual Films
50619,110000000,712171856,2011,TSBD Canada Productions
76025,6500000,17693675,2011,See-Saw Films
58224,55000000,187361754,2011,Dune Entertainment III
46529,50000000,144492830,2011,Touchstone Pictures
74643,15000000,133432856,2011,uFilm
38317,80000000,169852759,2011,Broken Road Productions
49849,163000000,174822325,2011,platinum studios
57212,66000000,177584879,2011,"Kennedy/Marshall Company, The"
44896,135000000,245724603,2011,Blind Wink
49520,52000000,75450437,2011,Big Kid Pictures
71676,57000000,149217355,2011,Marvel Knights
49021,66000000,57777106,2011,International Traders
48171,37000000,96047633,2011,Hungarian National Film Office
52451,75000000,132274484,2011,New Legacy
73358,0,0,2011,Masterpiece
58232,8000000,1749457,2011,Kaleidoscope Films
59436,30000000,151119219,2011,Mediapro
38321,60000000,78309131,2011,Michael De Luca Productions
59440,25000000,23057115,2011,Filmtribe
59965,35000000,82087155,2011,Tailor Made
48138,30000000,130786397,2011,TF1 Films Production
38050,50200000,127869379,2011,Electric Shepherd Productions
60420,250000,3542353,2011,Super Crispy Entertainment
39513,40000000,97552050,2011,Working Title Films
75736,7000000,0,2011,Sakonnet Capital Partners
62835,40000000,60965854,2011,Grive Productions
45610,30000000,2527904,2011,Virgin Produced
75900,6400000,35057696,2011,Lip Sync Post
74465,50000000,120081841,2011,LBI Entertainment
58547,0,201146,2011,33andOut Productions
71469,30000000,64626786,2011,The Jacobson Company
50014,25000000,124272124,2011,Imagenation Abu Dhabi FZ
75174,25000000,77278331,2011,Open Road Films
49517,30000000,0,2011,CinéCinéma
37430,90000000,48795021,2011,Nimar Studios
39538,60000000,135458097,2011,Participant Media
73937,41000000,7448385,2011,Deuce Three Productions
59108,75000000,152930623,2011,Rat Entertainment
63710,0,0,2011,Reel Deal Entertainment
65759,130000000,150406466,2011,Kennedy Miller Mitchell
50780,21000000,970816,2011,Anonymous Content
51999,0,908000,2011,Danish Filminstitute
50456,30000000,63782078,2011,Holleran Company
70670,0,15699707,2011,ARD Degeto Film
85435,12468389,29007412,2011,Screen Australia
64586,10000000,0,2011,Spectrum Films
49020,0,864659,2011,Warp (Submarine)
62046,5000000,3142154,2011,Shifting Gears Entertainment
50839,3500000,19504039,2011,Untitled Entertainment
55846,15774948,741875,2011,Lipsync Productions
67913,6000000,19560274,2011,Irish Film Board
63493,10000000,610986,2011,Michael Mailer Films
72113,25000000,27603069,2011,Constantin Film Produktion
10316,12500000,75993061,2011,Exclusive Media Group
38356,195000000,1123746996,2011,Indochina Productions
72571,5000000,205703818,2011,Solana Films
63207,13000000,0,2011,Canal+ España
44564,70000000,67112664,2011,Wild West Picture Show Productions
50725,19000000,6928068,2011,Internationale Filmproduktion Blackbird Dritte
75802,0,9504139,2011,Chimera Films LLC
74998,17000000,12355798,2011,Aura Film Partnership
49494,25000000,27122040,2011,Prime Focus
63310,2000000,42070,2011,Savage Films
101173,7700000,1072602,2011,Lipsync Productions
48340,30000000,108609310,2011,Relativity Media
48231,15000000,27462041,2011,Prospero Pictures
43959,18000000,47088990,2011,FilmDistrict
77949,4798235,209696,2011,Origin Pictures
50601,20000000,17479,2011,Rex Media
55787,38000000,114156230,2011,Flashpoint Entertainment
55720,10000000,1759252,2011,McLaughlin Films
58231,0,0,2011,"Moving Pictures, DPI"
59296,1,1378,2011,Chydzik Media Group
75622,12000000,972512,2011,Amalgam Features
50837,0,3538446,2011,This Is That Productions
64720,5000000,3099314,2011,Strange Matter Films
57276,4317946,14624826,2011,Eurowide Film Production
72213,1000000,34522221,2011,Sherwood Pictures
77221,40000000,5446000,2011,Prima TV
73567,10000000,3665069,2011,Picture Perfect (I)
38322,32000000,83615414,2011,The Collective Studios
74726,0,0,2011,La Zanfoña Producciones
81025,0,34564651,2011,CBS Films
38540,0,0,2011,Regent Capital
79070,2500000,3358,2011,Centre National de la Cinématographie (CNC)
73588,0,0,2011,The Salt Company International
57119,6600000,37710610,2011,TDJ Enterprises / New Dimensions Entertainment
62580,0,0,2011,Pathé
51209,0,1188194,2011,Sweet William Productions
70196,0,0,2011,Veteran Pictures
59860,20000000,17425000,2011,DiNovi Pictures
55725,10831173,10654385,2011,Everest Entertainment
70586,20000000,0,2011,Gunny Entertainment
44754,14000000,46495,2011,Gilbert Films
68818,0,623528,2011,Noodles Production
73499,17000000,3696232,2011,Agent Two
71688,13000000,114956699,2011,CinéCinéma
38543,25000000,0,2011,Wales Creative IP Fund
49010,3000000,672648,2011,Whizbang Films
70577,15000000,0,2011,Fierce Entertainment
132923,0,0,2011,Releaseme Productions
53487,25000000,11790979,2011,Medusa Film
66125,0,0,2011,Essential Entertainment
82501,0,0,2011,Backup Films
75595,0,0,2011,Sundial Pictures
71254,10000000,0,2011,RCR Media Group
72477,0,957240,2011,Watley Entertainment
73686,0,5576725,2011,Filmförderungsanstalt (FFA)
76420,0,0,2011,DC Entertainment
77878,0,3759582,2011,Backup Films
79120,8000,469947,2011,Synchronicity Films
30618,25000000,0,2011,Outpost Studios
81167,0,0,2011,Whyaduck Productions
38541,3000000,22000,2011,Julijette
59726,0,0,2011,Vertigo Films
49538,160000000,344420111,2011,Donners' Company
31880,0,0,2011,Project 8 Films
68419,1000000,0,2011,Creativity Media
672,100000000,876688482,2002,MIRACLE Productions GmbH & Co. KG
2501,60000000,214034224,2002,Kalima Productions GmbH & Co. KG
1576,33000000,102441078,2002,Constantin Film Produktion
608,140000000,441818803,2002,Parkes+MacDonald Image Nation
423,35000000,120072577,2002,Studio Babelsberg
180,102000000,358372926,2002,Twentieth Century Fox Film Corporation
4108,21000000,43928932,2002,EuropaCorp
7303,55000000,154906693,2002,Shoelace Productions
36586,54000000,155010032,2002,Milk & Honey
2022,50000000,171269535,2002,Happy Madison Productions
455,3500159,76578641,2002,UK Film Council
2642,60000000,93354918,2002,Fortis Films
9884,85000000,78382433,2002,Hacienda Productions
818,63000000,296633907,2002,Moving Pictures
9645,35000000,68349884,2002,Warner Bros.
9334,60000000,165333180,2002,Alphaville Films
1430,4000000,35564473,2002,Dog Eat Dog Films
7090,1300000,447741,2002,Busy Bee Productions
4614,68,193,2002,S.O.A.F. Productions
1613,28,0,2002,Focus Films
10590,75000000,114660784,2002,Motion Picture Production GmbH & Co. Erste KG
1360,12000000,56298474,2002,Handprint Entertainment
2757,19000000,32801173,2002,Clinica Estetico
4911,15000000,9237470,2002,Cosmic Pictures
2251,50000000,119137784,2002,Unfaithful Filmproduktion GmbH & Co. KG
8665,100000000,35168966,2002,New Regency Pictures
8869,0,0,2002,Electric Entertainment
11979,35000000,45479110,2002,WV Films LLC
16690,20000000,109862682,2002,DisneyToon Studios
16643,40000000,16872671,2002,New Regency Pictures
13536,40000000,22433915,2002,Brad Grey Pictures
11056,0,0,2002,Castelao Producciones
6278,60000000,43061982,2002,Touchstone Pictures
5851,85000000,77741732,2002,Tribeca Productions
11560,42000000,63781810,2002,Epsilon Motion Pictures
31005,21000000,10011050,2002,Reveal Entertainment
10592,70000000,32287044,2002,David Ladd Films
9266,25000000,51842679,2002,Shutt/Jones Productions
9093,35000000,29882645,2002,Jaffilms Inc.
16077,3000000,0,2002,WT2 Productions
11246,3000000,0,2002,Cold Day Ltd.
10550,70000000,19924033,2002,Chris Lee Productions
9932,0,0,2002,Tribeca Productions
11880,0,0,2002,The Victor Film Company
2017,12000000,0,2002,Seven Arts Films
11362,0,75395048,2002,Touchstone Pictures
11535,0,0,2002,Yorktown Productions
16028,17000000,0,2002,Radar Pictures
2165,11000000,0,2002,Still Productions
9555,0,0,2002,Olsen Levy
10994,0,0,2002,Gaylord Films
11692,100000000,7103973,2002,Mel's Cite du Cinema
27259,0,13102295,2002,Canal+
9613,0,0,2002,Metropolitan Films
12576,0,0,2002,ApolloMedia Distribution
4107,0,773228,2002,Granada Television
10052,60000000,52322400,2002,Gran Via Productions
3472,0,0,2002,Jonescompany Productions
9045,0,0,2002,K.G Productions
14923,0,0,2002,Dakota North Entertainment
13437,0,0,2002,Warner Bros.
9544,40000000,18902015,2002,Signature Pictures
17043,0,33082548,2002,J&M Entertainment
9275,55000000,0,2002,Filmfour
13560,11000000,0,2002,AAMPI Inc.
54580,4000000,146402,2002,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
18419,0,0,2002,Mandarin Films
38157,0,0,2002,Blue Rider Pictures
241,34000000,50282766,1994,Warner Bros.
9495,15000000,94000000,1994,Jeff Most Productions
1024,5000000,3049135,1994,Fontana Productions
8831,27000000,101646581,1994,Largo Entertainment
12160,63000000,25052000,1994,Paragon Entertainment Corp.
10531,0,0,1994,TF1 Films Production
9057,50000000,16478900,1994,Nomura Babcock & Brown
9905,0,0,1994,PolyGram Filmed Entertainment
8011,26000000,36800000,1994,Fallingcloud
27793,17000000,0,1994,Warner Bros.
11934,30000000,0,1994,Working Title Films
30157,0,0,1994,Union Générale Cinématographique (UGC)
10447,20000000,0,1994,Platinum Pictures
10486,0,0,1994,Cité Films
46094,17080000,21011500,1994,Nomura Babcock & Brown
15097,0,0,1994,France 3 Cinema
10448,20000000,305070,1994,Newcomm
52520,70000000,132400000,2012,Sketch Films
49026,250000000,1081041287,2012,Syncopy
49040,130000000,276572938,2012,"Kennedy/Marshall Company, The"
70981,130000000,403170142,2012,Brandywine Productions
64688,42000000,201585328,2012,Relativity Media
87827,120000000,609016565,2012,Fox 2000 Pictures
75780,60000000,218340595,2012,TC Productions
80278,42000000,180274123,2012,Canal+ España
41154,225000000,624026776,2012,Hemisphere Media Capital
83542,102000000,130482868,2012,ARD Degeto Film
82675,45000000,376141306,2012,Grive Productions
62213,150000000,245527149,2012,Warner Bros.
82390,12500000,1353868,2012,Millennium Films
72387,30000000,40346186,2012,Trigger Street Productions
72331,69000000,112265139,2012,Location Gourmet
58244,60000000,8106475,2012,France 2 Cinéma
123025,3500000,0,2012,DC Entertainment
83666,16000000,68263166,2012,Moonrise
49049,50000000,41037742,2012,Rena Film
44833,209000000,303025485,2012,Film 44
80271,11000000,0,2012,Lol Productions
82695,61000000,441809770,2012,Working Title Films
62764,85000000,183018522,2012,Goldmann Pictures
59967,30000000,47042000,2012,Ram Bergman Productions
57165,150000000,301000000,2012,Cott Productions
76726,15000000,145000000,2012,Adam Schroeder Productions
82507,3000000,77712439,2012,Automatik Entertainment
77016,7000000,48126384,2012,Crave Films
72976,65000000,275293450,2012,Dune Entertainment
76494,40000000,79700000,2012,What to Expect Productions
77877,25000000,99357138,2012,Langley Park Production
77866,25000000,63100000,2012,Leverage Management
82633,26000000,53676580,2012,Annapurna Pictures
97434,0,0,2012,Michael Lobell Productions
80035,68000000,68267862,2012,Dune Entertainment
72207,30000000,53909751,2012,Apatow Productions
65086,17000000,127730736,2012,Film i Väst
59961,85000000,208076205,2012,Bluegrass Films
86838,15000000,19422261,2012,Film4
103620,6000000,31081,2012,Ciné+
127517,10000000,3428048,2012,Wonderful Films PLC
112336,0,23570541,2012,Cold Spring Pictures
64689,15000000,37930465,2012,Inferno Entertainment
77948,20000000,16863583,2012,Galavis Film
60599,12000000,35485056,2012,Green Room Films
77953,0,104907746,2012,Location Gourmet
75638,14000000,13551174,2012,Canal+ España
82696,30000000,114281051,2012,Management 360
102780,0,89237,2012,Demarest Films
72358,40000000,22044277,2012,Varsity Pictures
115290,0,0,2012,Silver Screen Pictures
109099,30000000,0,2012,SBS Productions
81836,17000000,73244881,2012,Perdido Productions
133694,15000000,8138788,2012,Media Farm
78049,5000000,0,2012,"Sommers Company, The"
97051,0,0,2012,"Lambrick Foundation, The"
82679,14000000,11417362,2012,Fake Empire
88005,10000000,9636289,2012,Focus Features
99770,61000000,0,2012,Wild Bunch
106021,12000000,0,2012,Umedia
70667,16600000,0,2012,Nordisk Film Production
82990,5000000,142817992,2012,Solana Films
83770,25000000,8784318,2012,Vanguard Films
92591,0,0,2012,Wind Dancer Productions
93837,0,0,2012,Scarlet Fire Entertainment
119360,0,0,2012,Ministero per i Beni e le Attività Culturali (MiBAC)
113594,0,0,2012,nWave Pictures
59963,25000000,432274,2012,Procinvest Sas
86597,18200000,0,2012,Radar Films
109513,2000000,14400000,2012,Exclusive Media Group
112090,0,0,2012,Mirumir
39957,0,0,2012,Burning Bright Productions
97614,12000000,66351,2012,Magnolia Pictures
87496,0,19633027,2012,Voltage pictures
112304,8000000,0,2012,Most/Rice Films
84577,6000000,0,2012,PalmStar Entertainment
133931,20000000,0,2012,Cinema Management Group
139567,20000000,4636169,2012,Mandalay Vision
98339,12000000,2521,2012,Middle Child Films Inc.
79694,17000000,9627492,2012,Studio Babelsberg Motion Pictures
98066,0,0,2012,Duck Attack Films
102629,3000000,0,2012,Autonomous Films
84329,2500000,3325038,2012,TBB
118957,30000000,0,2012,Screen Queensland
100683,3000000,0,2012,After Dark Films
49014,20500000,6063556,2012,Prospero Pictures
136278,0,0,2012,IM Global
122800,11000000,0,2012,Emmett/Furla Films
98582,3500000,0,2012,Atípica Films
78215,0,704,2012,Filmförderungsanstalt (FFA)
101176,0,1081,2012,Emergency Exit Pictures
63574,25,30,2012,Gospel Truth Pictures
101731,0,102388,2012,Voltage Pictures
84336,6300000,419953,2012,Lipsync Productions
122192,0,0,2012,Ran Entertainment
84287,0,0,2012,Randy Murray Productions
124075,0,0,2012,Zero One Film
87440,0,22930,2012,Inphenate
126277,0,0,2012,IndustryWorks Pictures
130739,300000,2750275,2012,Chromosom Filmproduktion
109843,170000,0,2012,Microwave Film
98586,0,0,2012,Bausan Films
133764,0,0,2012,Media Programme of the European Community
72890,0,0,2012,Maven Pictures
123362,0,0,2012,Cofimage
82485,5000000,0,2012,Signature Entertainment
84204,0,0,2012,High Treason Productions
139933,0,14752,2012,Deerjen Films
78571,0,540152,2012,Corduroy Films
88036,14000000,24637469,2012,Akil Production Company
103747,0,7034007,2012,Entertainment One
102222,5000000,0,2012,Fourth Floor Productions
126323,1500000,0,2012,Bo-Town Films
122088,0,1775316,2012,Reshet Broadcasting
139777,0,0,2012,Take 5 Productions
94973,0,0,2012,Few
121791,0,0,2012,Scope Pictures
118737,0,0,2012,Northern Film and Media
121565,1500000,0,2012,Pandastorm Pictures
127918,0,0,2012,Arte France
115210,100000,95000,2012,MPI Media Group
103758,0,0,2012,Archimede
127864,0,279735,2012,Televisión Española (TVE)
101267,12000000,32726956,2012,Insurge Pictures
150093,0,0,2012,Doha Film Institute
100275,0,1632,2012,Make A Move
84284,0,0,2012,Vrijzinnig Protestantse Radio Omroep (VPRO)
84288,0,0,2012,Rise Films
277,22000000,95708457,2003,Subterranean Productions UK Ltd.
605,150000000,424988211,2003,Warner Bros.
604,150000000,738599701,2003,Silver Pictures
310,80000000,484572835,2003,Pit Bull Productions
296,200000000,435000000,2003,C-2 Pictures
587,70000000,122919055,2003,Tim Burton Productions
9480,78000000,179179718,2003,New Regency Pictures
8273,55000000,231449203,2003,Loumolo & Co.
8698,78000000,179265204,2003,Angry Films
14873,20000000,135680000,2003,DisneyToon Studios
10601,100000000,121975011,2003,Quinta Communications
8409,36000000,44350926,2003,"""DIA"" Productions GmbH & Co. KG"
616,140000000,456758981,2003,"Bedford Falls Company, The"
1996,95000000,156505388,2003,Lawrence Gordon Productions
9902,12600000,28650575,2003,Constantin Film Produktion
8619,150000000,212011111,2003,Miramax
322,25000000,156822020,2003,Warner Bros.
9341,60000000,74208267,2003,LivePlanet
1927,137000000,245360480,2003,Marvel Enterprises
6038,50000000,88323487,2003,Jackie Chan Films Limited
9257,80000000,116643346,2003,Chris Lee Productions
9567,70000000,85632458,2003,Michael Lobell Productions
9562,80000000,19480739,2003,Cobalt Media Group
9620,60000000,96269812,2003,Lion Rock Productions
9471,120000000,259175788,2003,Flower Films (II)
9373,9500000,107071655,2003,Radar Pictures
2289,79000000,173013509,2003,Bona Fide Productions
11023,2000000,4601043,2003,Antidote Films (I)
6466,30000000,114908830,2003,Sean S. Cunningham Films
10715,80000000,68514844,2003,Goldmann Pictures
584,76000000,236350661,2003,Ardustry Entertainment
10735,0,0,2003,Warner Bros.
2055,22000000,68296293,2003,Cobalt Media Group
10934,0,0,2003,Tatiale Films
7270,0,65565672,2003,LivePlanet
4464,87000000,148336445,2003,DreamWorks Pictures
11351,17000000,63102666,2003,Jeepers Creepers II
6171,68000000,75715436,2003,Kasdan Pictures
10544,0,6585516,2003,Australian Film Finance Corporation (AFFC)
10720,35000000,20298207,2003,Mediastream Dritte Film
11775,60000000,119940815,2003,Alphaville Productions
11547,1500000,30553394,2003,Black Sky Entertainment
30141,0,0,2003,Airborne Productions
10943,0,0,2003,Samuelson Productions
10922,30000000,0,2003,Stone Village Pictures
9839,35000000,0,2003,Networxx - Film Management
10739,0,0,2003,Canal+
11059,7000000,13818181,2003,Mindfire Entertainment
302,7800000,22441323,2003,Gimages
16941,5000000,4856298,2003,Parallel Film Productions
10727,0,0,2003,Blue Star Productions
41488,0,0,2003,Téléfilm Canada
14527,8256269,460978,2003,Canadian Film or Video Production Tax Credit (CPTC)
10923,28000000,58795814,2003,Dylan Sellers Productions
6016,0,0,2003,TNVO
21544,0,0,2003,Prominent Features
12146,60000000,0,2003,Daniel Ostroff Productions
37696,0,0,2003,NWR Film Productions
15276,0,0,2003,Talent Network Media GmbH
20210,0,0,2003,Gaylord Films
4592,0,0,2003,Living Pictures
8325,0,0,2003,Canal+
15394,0,0,2003,Astral Media
6277,0,0,2003,Vision View Entertainment
11194,0,13885802,2003,Film4
36658,110000000,214948780,2003,Marvel Enterprises
22958,0,0,2003,Working Title Films
17813,30000000,15368897,2003,Reiner-Greisman
17920,0,0,2003,Take 3 Partnership
9444,53000000,139804348,1997,The Big Gun Project
1701,75000000,224012234,1997,Hiett Designs of Las Vegas
754,80000000,245676146,1997,Douglas/Reuther Productions
9366,35000000,41954997,1997,Baltimore Pictures
1813,57000000,152944660,1997,Warner Bros.
9360,45000000,136885767,1997,Skylight Cinema Foto Art
4233,24000000,172363301,1997,Dimension Films
4824,60000000,159330280,1997,Marubeni
978,70000000,131457682,1997,Reperage & Vanguard Films
638,15000000,3675201,1997,Lost Highway Productions
9415,0,25804707,1997,1600 Limited Partnership
10155,19000000,6682098,1997,Canal+ Droits Audiovisuels
431,250000,501818,1997,Harold Greenberg Fund
4421,50000000,48169156,1997,Largo Entertainment
11015,60000000,33956608,1997,Mutual Film Company
18355,0,0,1997,Super Écran
10371,35000000,31611225,1997,Sheinberg Productions
9414,20000000,13801755,1997,Warner Bros.
17589,0,0,1997,Mobile Masterpiece Theatre
29193,0,0,1997,Jasmine Productions Inc.
39385,4000000,29456000,1997,Les Productions Jacques Roitfeld
42884,0,0,1997,BrownHouse Productions
15321,0,0,1997,Agenda
37652,0,0,1997,Chez Wam
75656,75000000,117698894,2013,See Me Louisiana
106646,100000000,392000694,2013,Red Granite Pictures
68726,180000000,407602906,2013,Indochina Productions
75612,120000000,286168572,2013,Monolith Pictures (III)
49521,225000000,662845518,2013,Syncopy
54138,190000000,467365246,2013,Kurtzman/Orci
76203,20000000,187000000,2013,Film4
64682,105000000,351040419,2013,A&E Television Networks
68724,115000000,286140700,2013,QED International
47964,92000000,304654182,2013,Mid Atlantic Films
158015,3000000,89328627,2013,Blumhouse Productions
72190,200000000,531865000,2013,Hemisphere Media Capital
116745,90000000,188133322,2013,Samuel Goldwyn Films
80274,110000000,125537191,2013,K/O Paper Products
138832,37000000,269994119,2013,Newman/Tooley Films
136400,61000000,131940411,2013,Envision Entertainment Corporation
96721,38000000,90247624,2013,Exclusive Media Group
72559,130000000,371876278,2013,Skydance Productions
76285,90000000,174578751,2013,Sunswept Entertainment
107985,20000000,0,2013,Working Title Films
60304,50000000,224803475,2013,Gary Sanchez Productions
64686,175000000,150962475,2013,Moving Picture Company (MPC)
142061,3500000,0,2013,DC Entertainment
123553,60000000,90565421,2013,Mr. Smith Productions
193756,40000000,149295601,2013,Leverage Management
258216,0,10285896,2013,Caviar Films
152532,5000000,55198285,2013,Truth Entertainment
146216,84000000,0,2013,DC Entertainment
122081,5000000,31724284,2013,Radar Pictures
158011,13000000,68572378,2013,Emergency Films
137093,28000000,134402450,2013,Good Universe
112205,30000000,36894225,2013,EuropaCorp
107846,50000000,122915111,2013,Mark Canton Productions
109091,25000000,71009334,2013,Kanzaman
117251,150000000,205366737,2013,Mythology Entertainment (II)
198277,8000000,63464861,2013,Sycamore Pictures
81005,195000000,197687603,2013,Warner Bros.
146238,30000000,62616646,2013,Stone Village Pictures
70074,55000000,9489829,2013,Automatik Entertainment
109414,32000000,126041322,2013,Point Grey Pictures
152603,7000000,0,2013,Recorded Picture Company (RPC)
136795,43000000,158674180,2013,Chernin Entertainment
140823,35000000,112544580,2013,Essential Media & Entertainment
157547,5000000,44030246,2013,WWE Studios
57201,255000000,89289910,2013,Silver Bullet Productions (II)
82682,60000000,105200903,2013,Langley Park Production
152747,9000000,6108720,2013,Before the Door Pictures
68727,20000000,24261569,2013,Film4
72710,44000000,63327201,2013,Chockstone Pictures
87516,30000000,4861022,2013,OB Productions
178809,16000000,0,2013,Sierra Pictures (II)
169881,32000000,57284237,2013,Beta Cinema
132363,25000000,115922175,2013,Salamander Pictures
87818,6000000,32438988,2013,Wessler Entertainment
107811,13000000,48065672,2013,SkyLand Entertainment
