id,budget,revenue,release_year,keywords
5458,0,0,2000,original
876,20000000,0,2000,original
10862,35000000,36779296,2000,original
6521,9000000,0,2000,original
10642,0,0,2000,original
10564,0,0,2000,original
10480,24000000,0,2000,original
11983,65000000,0,2000,original
11398,40000000,30199105,2000,original
11004,35000000,0,2000,original
4244,65000000,69700000,2000,original
9519,0,236185,2000,original
16340,0,0,2000,original
12211,25000000,15843608,2000,original
14736,20000000,27728118,2000,original
10597,0,0,2000,original
10035,0,0,2000,original
11826,5000000,0,2000,original
10391,40000000,0,2000,original
18041,14000000,5108820,2000,original
10876,13500000,7060876,2000,original
318,8000000,0,2000,original
1831,25000000,24362772,2000,original
11849,35000000,15185241,2000,original
9456,10000000,0,2000,original
16888,24000000,13700000,2000,original
9791,0,0,2000,original
10688,2000000,1568749,2000,original
10562,25000000,260562,2000,original
20697,24000000,12372410,2000,original
12490,0,0,2000,original
10560,18000000,17200925,2000,original
5001,0,8524534,2000,original
41275,0,0,2000,original
2621,24000000,36609995,2000,original
11531,0,0,2000,original
10472,9000000,0,2000,original
2360,10000000,26330482,2000,original
22597,1000000,1744858,2000,original
919,0,0,2000,original
10416,60000000,0,2000,original
48246,0,0,2000,original
25166,16000000,15427192,2000,original
16225,15000000,0,2000,original
29076,10000000,1631839,2000,original
12597,2000000,0,2000,original
40466,0,0,2000,original
4226,5000000,0,2000,original
27723,1500000,0,2000,original
48617,0,0,2000,original
36657,75000000,157299717,2000,original
19348,0,0,2000,original
28031,0,0,2000,original
41282,0,0,2000,original
9011,0,0,2000,original
4369,0,0,2000,original
14195,10000000,0,2000,original
12806,0,0,2000,original
10763,12000000,0,2000,original
10641,65000000,0,2000,original
29572,0,0,2000,original
16275,0,0,2000,original
5257,0,0,2000,original
18168,0,151559,2000,original
27745,0,0,2000,original
12619,0,0,2000,original
18002,0,0,2000,original
10697,0,0,2000,original
10978,0,0,2000,original
18394,0,0,2000,original
13539,0,0,2000,original
36234,4000000,0,2000,original
10783,65000000,0,2000,original
17908,7000000,0,2000,original
101514,0,0,2000,original
36968,0,0,2000,original
12509,0,0,2000,original
10898,0,0,2000,original
24100,22000000,13555988,2000,original
197725,0,0,2000,original
10873,8000000,8279017,2000,original
37302,0,0,2000,original
17208,0,0,2000,original
742,0,0,2000,original
15723,7000000,3728888,2000,original
21355,57000000,0,2000,original
10394,0,0,2000,original
60587,0,0,2000,original
21991,0,0,2000,original
10385,40000000,36037909,2000,original
97351,0,0,2000,original
78,28000000,32768670,1982,original
601,10500000,792910554,1982,original
1091,10000000,13782838,1982,original
1368,15000000,125212904,1982,original
6217,0,0,1982,original
97,17000000,33000000,1982,original
1371,17000000,124000000,1982,original
609,10700000,122200000,1982,original
9387,20000000,68851475,1982,original
150,1000000,78868508,1982,original
154,12000000,96800000,1982,original
13342,4500000,27092880,1982,based on novel
4193,0,6110000,1982,original
11639,15000000,40577001,1982,original
12104,0,0,1982,original
783,22000000,77737889,1982,original
9576,21000000,177200000,1982,original
2665,0,27150534,1982,original
262,20000000,0,1982,original
14742,0,21017056,1982,original
9699,0,9056073,1982,original
9442,0,18196170,1982,original
17918,3000000,0,1982,original
11704,7000000,14665733,1982,original
13396,0,0,1982,original
10150,0,6455530,1982,original
2623,0,129795554,1982,original
29702,0,0,1982,original
15764,12000000,30036000,1982,original
8288,0,0,1982,original
9037,13200000,15171476,1982,original
16281,8000000,21028755,1982,original
15739,50000000,57059003,1982,original
11314,0,1723872,1982,original
32085,60000,0,1982,original
11307,0,0,1982,based on novel
13945,0,0,1982,original
24740,0,13277558,1982,original
37917,0,0,1982,original
11541,6000000,10278575,1982,original
23805,0,0,1982,original
9728,4000000,36690067,1982,original
11564,4300000,0,1982,original
10676,2500000,14400000,1982,original
24226,16000000,53977250,1982,original
27088,0,0,1982,original
12614,0,28215453,1982,original
10724,18000000,70687344,1982,original
22023,22000000,0,1982,original
27150,4500000,0,1982,original
16235,0,12534817,1982,original
16363,0,0,1982,original
23943,0,0,1982,original
17590,0,0,1982,original
9343,0,0,1982,original
14373,2,16,1982,original
16441,0,14056528,1982,original
11949,0,0,1982,original
10275,0,0,1982,original
47886,0,1198346,1982,original
24266,3500000,20659423,1982,original
47955,8000000,0,1982,based on novel
27726,0,0,1982,original
30060,0,0,1982,original
10831,0,0,1982,original
41378,0,0,1982,original
39899,32000000,0,1982,original
20980,0,0,1982,original
27813,35000,0,1982,original
31044,0,0,1982,original
27380,0,0,1982,original
13776,0,0,1982,original
27475,0,0,1982,original
49483,0,0,1982,original
42251,0,0,1982,original
19415,0,0,1982,original
31858,0,0,1982,original
47957,0,0,1982,original
37165,60000000,264118201,1998,original
95,140000000,553799566,1998,original
10674,90000000,304320254,1998,original
36647,45000000,131183530,1998,original
115,15000000,27739163,1998,original
857,70000000,481840909,1998,original
9732,0,0,1998,original
2109,33000000,244386864,1998,original
9487,120000000,363398565,1998,original
9837,70000000,218613188,1998,original
8916,60000000,171757863,1998,original
10216,35000000,0,1998,original
8195,55000000,41610884,1998,original
2666,27000000,27200316,1998,original
617,20000000,67200000,1998,original
544,23000000,369884651,1998,original
846,66000000,189198313,1998,original
73,20000000,23875127,1998,original
12159,85000000,71485043,1998,original
9798,90000000,250649836,1998,original
9313,0,0,1998,original
8656,75000000,140464664,1998,original
2157,80000000,136159423,1998,original
9631,50000000,44547681,1998,original
297,90000000,142940100,1998,original
944,140000000,285444603,1998,original
3600,65000000,40002112,1998,original
929,130000000,379014294,1998,original
6435,75000000,46683377,1998,original
10153,75000000,13100000,1998,original
6068,70000000,164000000,1998,original
1878,18500000,10680275,1998,original
1934,25000000,289317794,1998,original
9342,95000000,250288523,1998,original
10663,23000000,185991646,1998,original
1965,60000000,128038368,1998,original
473,60000,3221152,1998,original
795,55000000,198685114,1998,original
9820,0,0,1998,original
8741,52000000,98126565,1998,original
9745,27000000,0,1998,original
11551,40000000,54682547,1998,original
3050,71000000,294456605,1998,original
200,70000000,118000000,1998,original
9489,65000000,250821495,1998,original
11808,60000000,102367405,1998,original
4518,30000000,82150642,1998,original
1389,48000000,77745568,1998,original
11003,18000000,123306987,1998,original
11545,0,0,1998,original
9454,26000000,65705772,1998,original
10312,50000000,202292902,1998,original
9411,0,25232289,1998,original
9877,14000000,72527595,1998,original
10220,12000000,22921898,1998,original
4415,0,14096321,1998,original
9424,15000000,17507368,1998,original
9447,90000000,69131860,1998,original
10941,0,0,1998,original
100,1350000,3897569,1998,original
11508,0,0,1998,original
17037,30000000,0,1998,original
9441,0,0,1998,original
9429,17000000,30331165,1998,original
547,60000000,186883563,1998,original
9822,90000000,0,1998,original
9715,0,0,1998,original
11932,25000000,50671850,1998,original
3682,13000000,16757163,1998,original
9410,25000000,55494066,1998,original
20235,0,0,1998,original
9882,70000000,116672912,1998,original
8688,73000000,103891409,1998,original
9827,0,5624282,1998,original
9440,65000000,0,1998,original
10215,6000000,58000000,1998,original
26269,0,0,1998,original
16980,8000000,0,1998,original
9320,60000000,48522832,1998,original
24793,0,0,1998,original
8838,60000000,0,1998,original
9448,13000000,27007143,1998,original
2657,0,0,1998,original
11568,28000000,14051384,1998,original
9469,25000000,21567853,1998,original
11258,70000000,19870567,1998,original
9422,70000000,56702901,1998,original
14533,0,0,1998,original
10683,3000000,2807390,1998,original
11702,30000000,19204929,1998,original
9458,50000000,0,1998,original
1808,0,1053788,1998,original
6396,0,299200,1998,original
46992,0,0,1998,original
3513,20000000,0,1998,original
18316,0,0,1998,original
28302,0,0,1998,original
9276,15000000,40283321,1998,original
825,20000000,3970078,1998,original
9821,0,0,1998,original
9466,0,0,1998,original
9033,0,0,1998,original
14013,0,7027290,1998,original
9812,0,0,1998,original
9713,60000000,0,1998,original
16146,650000,0,1998,original
15805,0,0,1998,original
15037,10000000,25605015,1998,original
11675,17000000,55041738,1998,original
11252,60000000,37141130,1998,original
12706,0,0,1998,original
2042,10000000,0,1998,original
9457,45000000,11203026,1998,original
14283,18000000,9495408,1998,original
10223,0,0,1998,original
10029,30000000,9898412,1998,original
9425,75000000,14567883,1998,original
9844,5000000,5879254,1998,original
37636,0,1929168,1998,original
8583,0,0,1998,original
36136,0,0,1998,original
30949,0,0,1998,original
14557,0,0,1998,original
9771,0,3572443,1998,original
9452,30000000,29202884,1998,original
14444,0,100491683,1998,original
12488,0,0,1998,original
35680,0,0,1998,original
17915,0,15,1998,original
8129,0,0,1998,original
10616,0,0,1998,original
12538,0,13035599,1998,original
17941,0,0,1998,original
9464,1500000,2375097,1998,original
9490,8000000,17460020,1998,original
1448,0,0,1998,original
22318,0,0,1998,original
3033,10000000,6451628,1998,original
22256,25000000,777423,1998,original
4975,0,0,1998,original
9835,10000000,19000000,1998,original
21661,0,10224116,1998,original
16148,5000000,1980338,1998,original
27850,0,0,1998,original
10940,0,0,1998,original
19154,0,0,1998,original
11660,0,0,1998,original
10278,0,0,1998,original
15162,0,0,1998,original
10593,0,0,1998,original
4927,1500000,870751,1998,original
37498,33000000,0,1998,original
10162,0,0,1998,original
21736,0,76447420,1998,original
14577,0,0,1998,original
12257,15000000,10443316,1998,original
11855,0,0,1998,original
12229,0,0,1998,original
17127,15000000,46905889,1998,original
11603,0,0,1998,original
47881,0,7985929,1998,original
42807,27000000,76000000,1998,original
33644,20000000,37672350,1998,original
1618,0,0,1998,original
27472,0,0,1998,original
8545,0,0,1998,original
31220,0,0,1998,based on novel
36606,0,0,1998,original
23319,0,0,1998,original
13907,0,0,1998,original
44625,1000000,0,1998,original
24584,0,0,1998,original
26618,0,0,1998,original
14662,5000000,0,1998,original
25751,0,0,1998,original
24269,8000000,0,1998,original
32302,0,0,1998,original
17074,0,0,1998,original
36568,0,0,1998,original
17263,0,0,1998,original
56195,0,0,1998,original
31622,0,0,1998,original
21430,0,0,1998,original
16129,0,0,1998,original
10144,40000000,211343479,1989,original
89,48000000,474171806,1989,original
639,16000000,92823546,1989,original
268,35000000,411348924,1989,original
165,40000000,332000000,1989,original
207,16400000,235860116,1989,original
2978,37000000,215394738,1989,original
709,32000000,156167015,1989,original
5825,27000000,71320000,1989,original
9665,18000000,26828365,1989,original
2756,70000000,90000098,1989,original
942,25000000,227853986,1989,original
9618,55000000,63408614,1989,original
1648,10000000,40485039,1989,original
9494,7500000,296000000,1989,original
9354,32000000,222724172,1989,original
172,30000000,70200000,1989,original
10222,1500000,14697005,1989,original
10160,8000000,22168359,1989,original
10134,500000,10166459,1989,original
11974,18000000,36602000,1989,original
8913,11500000,57469467,1989,original
10495,0,38956288,1989,original
11185,18000000,46908987,1989,original
2604,14000000,161001698,1989,original
2616,15000000,79258538,1989,original
14372,0,15704614,1989,original
1412,1200000,0,1989,original
9942,11000000,49797148,1989,original
5971,20000000,0,1989,original
8491,6500000,30218387,1989,original
1552,0,126297830,1989,original
10345,18598420,78247647,1989,original
10142,22500000,18671317,1989,original
249,0,0,1989,original
238751,0,1700000,1989,original
9972,24000000,0,1989,original
8867,0,0,1989,original
11718,0,0,1989,original
10283,5000000,14000000,1989,original
11352,31000000,74134790,1989,original
11895,0,11567217,1989,original
10344,0,38903179,1989,original
24739,3000000,1145404,1989,original
6951,0,71079915,1989,original
7452,0,0,1989,original
11497,13800000,27100027,1989,original
19124,0,2345628,1989,original
9085,30000000,60864870,1989,original
12150,19000000,110879513,1989,original
10493,10000000,7825000,1989,original
11342,7000000,0,1989,original
505,0,7237794,1989,original
12521,5000000,16554699,1989,original
403,7500000,145793296,1989,original
11562,19000000,18254702,1989,original
4105,30000000,45892212,1989,original
28165,0,0,1989,original
9686,15000000,0,1989,original
5203,7000000,0,1989,original
19236,787000,0,1989,original
10875,13000000,0,1989,original
10860,0,95904091,1989,original
10161,645180,14743391,1989,original
11607,0,8143225,1989,original
25199,0,27843,1989,original
17819,0,0,1989,original
13928,0,0,1989,original
3064,0,0,1989,original
28169,0,0,1989,original
925,6500000,37295445,1989,original
26953,0,0,1989,original
10705,9000000,0,1989,original
21512,0,882290,1989,original
31606,0,0,1989,original
17362,0,3960327,1989,original
11305,2800000,0,1989,original
19142,0,192816,1989,original
11937,0,0,1989,original
11361,5000000,11642254,1989,original
2028,0,20036737,1989,original
8216,750000,0,1989,original
11475,0,0,1989,original
15618,0,0,1989,original
22102,0,0,1989,original
4296,0,0,1989,original
2323,0,84431625,1989,based on novel
11828,0,0,1989,original
10135,15000000,30050028,1989,original
2263,0,0,1989,original
31004,0,4557214,1989,original
16182,0,0,1989,original
1380,0,2777280,1989,original
47045,0,12065892,1989,original
31608,15000000,40590000,1989,original
18111,2000000,0,1989,original
476,2500000,4729352,1989,original
183,6000000,14278900,1989,original
19157,0,0,1989,original
24077,0,0,1989,original
32261,0,8800000,1989,original
11465,0,0,1989,original
38695,0,0,1989,original
11959,5000000,0,1989,original
14621,0,0,1989,original
20006,0,0,1989,original
300589,0,0,1989,original
31583,4000000,0,1989,original
22244,0,0,1989,original
15138,7000000,793775,1989,original
32059,0,0,1989,original
19118,0,0,1989,original
38084,0,1738897,1989,original
141859,0,0,1989,original
20607,0,0,1989,original
11157,0,0,1989,original
10551,0,12195695,1989,original
31150,130000,0,1989,original
28774,0,1919653,1989,based on novel
30666,0,1519796,1989,original
20423,0,0,1989,original
10020,25000000,377350553,1991,original
280,100000000,520000000,1991,original
879,70000000,300854823,1991,original
8367,48000000,390493908,1991,original
8010,30000000,15556340,1991,original
1598,35000000,182300000,1991,original
174,27000000,96900000,1991,original
37137,23000000,86930411,1991,original
1089,24000000,83531958,1991,original
1649,0,0,1991,original
2924,75000000,152368585,1991,original
2907,30000000,191502426,1991,original
9292,65000000,17218080,1991,original
10249,42000000,62000000,1991,original
1541,16000000,45361000,1991,original
10537,38000000,34416893,1991,original
1497,25000000,78,1991,original
11933,40000000,8479793,1991,original
10380,0,0,1991,original
274,19000000,272742922,1991,original
290,9000000,6153939,1991,original
4032,16500000,0,1991,original
9079,0,0,1991,original
11284,11000000,34872033,1991,original
468,2500000,0,1991,original
9319,29000000,59509925,1991,original
820,40000000,205405498,1991,original
650,6500000,57504069,1991,original
2453,23000000,7434726,1991,original
9594,15000000,30102717,1991,original
12627,0,0,1991,original
10276,35000000,63710000,1991,original
339,0,2015810,1991,original
11187,13000000,20560255,1991,original
1406,26000000,124033791,1991,original
9595,26000000,181096164,1991,original
13888,11000000,2807854,1991,original
2107,0,0,1991,original
1633,11000000,119418501,1991,original
11384,0,65595485,1991,original
13154,8000000,2275557,1991,original
7442,19000000,174999005,1991,original
13697,0,0,1991,original
20421,18000000,11657385,1991,original
10969,0,0,1991,original
2742,16000000,0,1991,original
36630,0,0,1991,original
20289,0,0,1991,original
6524,0,0,1991,original
11846,0,89325780,1991,original
177,24000000,41895491,1991,original
24734,0,3106559,1991,original
11364,0,0,1991,original
15413,10000000,25196249,1991,original
19200,14000000,2735731,1991,original
10337,30000000,49114016,1991,original
14362,14000000,39673161,1991,original
32685,0,0,1991,original
10750,0,15073942,1991,original
30815,8000000,0,1991,original
10333,30000000,74787599,1991,original
21828,0,2415396,1991,original
1713,14000000,32482682,1991,original
11504,0,0,1991,original
47090,2000000,0,1991,original
12186,0,0,1991,original
10804,0,0,1991,original
11498,0,38016380,1991,original
10379,0,13,1991,original
27769,0,0,1991,original
25562,0,36489888,1991,original
16270,0,0,1991,original
11894,0,0,1991,original
10952,8500000,47624253,1991,original
41780,8000000,10400000,1991,original
12702,0,0,1991,original
26561,0,13200170,1991,based on novel
11890,35000000,23562716,1991,original
10174,0,29,1991,original
20704,0,0,1991,original
1358,0,0,1991,original
18886,35000000,0,1991,original
3784,0,22773535,1991,original
22434,0,7788597,1991,original
6463,0,0,1991,original
14904,0,524668,1991,original
11663,0,0,1991,original
20096,0,0,1991,original
12647,48000000,0,1991,original
11521,0,0,1991,original
21219,23000000,20246790,1991,original
1483,33000,0,1991,original
9585,0,0,1991,original
4539,0,0,1991,original
11175,0,0,1991,original
2071,22000000,11511031,1991,original
12227,14000000,34793160,1991,original
2611,0,21830957,1991,original
10261,0,0,1991,original
9546,0,0,1991,original
2125,0,0,1991,original
25330,17000000,4603929,1991,original
14022,0,0,1991,original
34376,13000000,3752426,1991,original
30694,0,0,1991,original
28455,0,0,1991,original
26291,0,0,1991,original
11821,0,0,1991,original
41791,0,0,1991,original
14667,0,0,1991,original
31544,0,4654288,1991,original
562,28000000,140767956,1988,original
2280,18000000,151668774,1988,original
37136,12000000,78756177,1988,original
13704,8000000,22433275,1988,original
4011,15000000,73326666,1988,original
380,25000000,354825435,1988,original
11690,1500000,11806119,1988,original
9602,39000000,288752301,1988,original
1370,63000000,189015611,1988,original
10651,20000000,0,1988,original
12233,0,0,1988,original
9493,15000000,216614388,1988,original
856,70000000,329803958,1988,original
12144,12300000,84460846,1988,original
7520,20000000,171504781,1988,original
9647,0,60328000,1988,original
10585,9000000,44196684,1988,original
847,35000000,57269863,1988,original
9396,0,239606210,1988,original
10131,7000000,72500000,1988,original
10141,0,42039085,1988,original
287,7000000,50888000,1988,original
9604,29000000,34994648,1988,original
623,7500000,62493712,1988,original
11825,0,19510371,1988,original
11966,0,21630088,1988,original
9599,19000000,8247943,1988,original
11285,17500000,25024919,1988,original
10644,0,0,1988,original
2640,0,1108462,1988,original
8740,0,0,1988,original
1632,15000000,34604000,1988,original
3525,28000000,103173635,1988,original
8337,4000000,13008928,1988,original
15158,3000000,7282851,1988,original
10128,16000000,0,1988,original
12710,0,0,1988,original
11357,5000000,17768757,1988,original
10117,7000000,20256975,1988,original
2321,10000000,21486757,1988,original
22478,0,0,1988,original
10281,2800000,19170001,1988,original
11082,0,0,1988,original
859,14000000,34670720,1988,original
12120,20000000,13854000,1988,original
10675,20000000,17637950,1988,original
20196,0,5935269,1988,original
16296,2000000,0,1988,original
21733,0,0,1988,original
9748,0,12706478,1988,original
24929,6200000,9205924,1988,original
12582,0,0,1988,original
11955,0,0,1988,original
8677,0,0,1988,original
10306,10500000,14144000,1988,original
14506,0,0,1988,original
27352,0,6193901,1988,original
11851,0,20324096,1988,original
9013,30000000,38413606,1988,original
9395,7500000,18869631,1988,original
11051,7000000,8373585,1988,original
21362,0,7399763,1988,original
26515,0,0,1988,original
10868,0,0,1988,original
48309,1300000,354704,1988,original
11054,0,0,1988,original
18161,0,0,1988,original
9064,0,12090735,1988,original
2617,24000000,43455230,1988,original
10130,22000000,0,1988,original
11191,0,0,1988,original
29095,0,0,1988,original
9540,13000000,8038508,1988,original
24679,0,0,1988,original
12714,0,0,1988,original
40095,5000000,0,1988,original
13350,0,0,1988,original
34311,0,0,1988,original
24924,1200000,3109904,1988,original
13554,0,0,1988,original
10132,4000000,3468572,1988,original
17170,0,0,1988,original
2210,10000000,3916303,1988,original
15592,0,57041866,1988,original
25998,0,0,1988,original
10001,0,0,1988,original
9717,0,29300000,1988,original
30502,0,15122000,1988,original
10396,23000000,0,1988,original
10127,4500000,3813293,1988,original
29787,7000000,5344577,1988,original
27412,23000,0,1988,original
26044,0,14681192,1988,original
15482,0,0,1988,original
14240,1100000,0,1988,original
11503,7000000,19595031,1988,original
18197,0,2835116,1988,original
26603,0,0,1988,original
10126,6000000,46616067,1988,original
19382,20000000,51684798,1988,original
7091,2000000,725131,1988,original
28452,0,0,1988,original
14170,0,0,1988,original
17006,0,0,1988,original
29154,0,13994920,1988,original
11347,2500000,1189315,1988,original
22572,0,0,1988,original
41965,0,241,1988,original
26723,0,0,1988,original
38965,0,0,1988,original
36724,0,0,1988,original
35119,15000000,6908797,1988,original
12663,16000000,4192440,1988,original
19051,5000000,3569939,1988,original
106,18000000,98235548,1987,original
600,17000000,46357676,1987,original
88,6000000,213954274,1987,original
957,22700000,38119483,1987,original
708,40000000,191185897,1987,original
5548,13000000,53000000,1987,original
765,3600000,5923044,1987,original
941,15000000,120207127,1987,original
865,27000000,38122105,1987,original
580,23000000,51881013,1987,original
2493,16000000,30857814,1987,original
10072,5000000,44793222,1987,original
10673,15000000,43848069,1987,original
96,20000000,299965036,1987,original
11411,17000000,19300000,1987,original
378,6000000,29180280,1987,original
117,25000000,76270454,1987,original
801,13000000,123922370,1987,original
746,23000000,43984230,1987,original
10998,14000000,320145693,1987,original
10587,0,28061343,1987,original
2614,0,25893810,1987,original
2609,0,49230280,1987,original
635,17000000,17185632,1987,original
1825,25000000,16057580,1987,original
11548,0,65088797,1987,original
1547,8500000,32222567,1987,original
6069,0,63766510,1987,original
16288,3500000,14000000,1987,original
9964,25710,0,1987,original
10780,1880006,26713187,1987,original
10937,3000000,3221568,1987,original
12626,20000000,51249404,1987,original
15143,0,18553948,1987,original
918,18000000,39321715,1987,original
14367,0,34368475,1987,original
10023,20000000,66673516,1987,original
11584,0,40050884,1987,original
17258,15000000,13290368,1987,original
13446,0,0,1987,original
10110,38000000,0,1987,original
6917,2500000,0,1987,original
15785,10000000,14000,1987,original
11649,17000000,0,1987,original
30890,16000000,0,1987,original
10083,15000000,35509515,1987,original
8989,0,49998613,1987,original
10021,12000000,110996879,1987,original
11879,5000000,0,1987,original
12154,11000000,168000000,1987,original
12476,0,0,1987,original
19933,2000000,0,1987,original
22172,0,0,1987,original
8852,3000000,14182492,1987,original
10859,0,0,1987,original
9003,1000000,14564027,1987,original
14499,7200000,2300000,1987,original
17238,0,0,1987,original
26719,0,2585639,1987,original
16620,6500000,54215416,1987,original
31650,17000000,10278549,1987,original
11496,0,0,1987,original
12623,0,0,1987,original
3543,0,3587303,1987,original
27786,0,0,1987,original
11896,14000000,57915972,1987,original
2039,0,80640528,1987,original
13509,12000000,3769990,1987,original
17159,0,50504655,1987,original
14671,0,35114428,1987,original
4918,0,0,1987,original
26371,0,0,1987,original
49964,0,0,1987,original
20465,1000000,0,1987,original
16889,0,22642033,1987,original
5709,0,0,1987,original
25155,0,0,1987,original
14464,0,4215859,1987,original
21299,0,0,1987,original
10019,6000000,42721196,1987,original
21309,19000000,0,1987,original
22500,0,0,1987,original
12506,0,0,1987,original
13703,0,12396383,1987,original
25318,0,0,1987,original
23599,0,0,1987,original
24341,0,0,1987,original
11215,0,0,1987,original
4639,0,4278150,1987,original
34379,0,0,1987,original
27857,0,0,1987,based on novel
15582,0,0,1987,original
10652,0,13839404,1987,original
26827,0,7305209,1987,original
13339,0,3685862,1987,original
59558,0,0,1987,original
36914,0,34377585,1987,original
50719,250000,154323,1987,original
46975,0,0,1987,original
32054,0,0,1987,original
10081,0,0,1987,original
39929,0,2683519,1987,original
34101,0,0,1987,original
62,12000000,56715371,1968,original
871,5800000,33395426,1968,original
10331,114000,0,1968,original
26690,0,0,1968,original
8069,0,0,1968,original
916,5500000,42300873,1968,original
14136,0,0,1968,original
18988,0,0,1968,original
805,3200000,33395426,1968,original
12105,0,0,1968,original
17917,10000000,16800000,1968,original
4929,1800000,6800000,1968,original
11046,7700000,21000000,1968,original
10794,1500000,0,1968,original
912,4300000,0,1968,original
11356,0,0,1968,original
6003,0,38901218,1968,original
39891,0,0,1968,original
22377,7000000,11000000,1968,original
11708,10000000,0,1968,original
33564,0,0,1968,original
16249,0,0,1968,original
32969,1800000,0,1968,based on novel
16085,0,0,1968,original
14794,0,500000,1968,original
18846,0,0,1968,original
753,275000,0,1968,original
31681,0,0,1968,original
27983,0,0,1968,original
31938,0,0,1968,original
32726,0,0,1968,original
31965,0,0,1968,original
26170,0,3110000,1968,original
17657,0,0,1968,original
18193,0,0,1968,original
29146,950000,814666,1968,original
240,13000000,47542841,1974,original
829,6000000,30000000,1974,original
682,7000000,97572000,1974,original
3034,2800000,86273333,1974,original
30497,85000,30859000,1974,original
1410,60000,0,1974,original
592,1600000,4420000,1974,original
10869,0,0,1974,original
4176,0,27634716,1974,original
11072,2600000,119500000,1974,original
12310,0,0,1974,original
27932,3000000,47000000,1974,based on novel
5121,3000000,12800000,1974,original
26648,0,0,1974,original
11034,6500000,26533200,1974,original
22048,500000,0,1974,original
39844,200000,0,1974,original
16938,0,0,1974,original
8348,0,21700000,1974,original
14267,25000,0,1974,original
27327,0,0,1974,original
8333,0,0,1974,original
16153,0,0,1974,original
13939,3000000,22000000,1974,original
17365,0,0,1974,original
987,4000000,0,1974,original
28153,0,0,1974,original
5919,14000000,116000000,1974,original
16246,0,0,1974,original
4923,0,0,1974,original
13397,0,0,1974,original
11942,1500000,0,1974,original
11123,7000000,79666653,1974,original
4985,0,43008075,1974,original
59189,0,0,1974,original
21489,0,0,1974,original
4546,0,0,1974,original
27094,0,0,1974,original
28715,0,0,1974,original
29845,0,0,1974,original
3687,700000,0,1974,original
18979,400000,0,1974,original
23069,0,0,1974,original
42449,0,30000,1974,original
510,3000000,108981275,1975,original
578,7000000,470654000,1975,original
762,400000,5028948,1975,original
36685,1200000,112892319,1975,original
3175,11000000,20000000,1975,original
11843,5000000,41833347,1975,original
983,0,0,1975,original
4561,0,0,1975,original
11963,0,27476252,1975,original
20850,0,0,1975,original
4917,0,0,1975,original
13282,300000,0,1975,original
11686,0,0,1975,original
27361,0,0,1975,original
11020,0,0,1975,original
10711,0,12484444,1975,original
22094,2700000,5000000,1975,original
5725,0,0,1975,original
11326,5000000,34251525,1975,original
8043,0,0,1975,original
12223,0,0,1975,original
27085,1500000,0,1975,original
968,1800000,46665856,1975,original
20187,0,14200000,1975,original
27429,179000,0,1975,original
62697,0,0,1975,original
11484,0,30000000,1975,original
17599,15000000,0,1975,original
9652,0,0,1975,original
14815,0,0,1975,original
17538,0,8022000,1975,original
32042,0,0,1975,original
38783,0,0,1975,original
32053,0,0,1975,original
26905,0,0,1975,original
27716,0,0,1975,original
646,1100000,59600000,1962,original
947,15000000,70000000,1962,original
802,2000000,0,1962,original
595,2000000,13129846,1962,based on novel
982,2200000,0,1962,original
11385,0,0,1962,original
11349,0,0,1962,original
11897,15000000,50000000,1962,original
11085,0,0,1962,original
11697,3200000,8000000,1962,original
19972,0,0,1962,original
42995,0,0,1962,original
16103,0,0,1962,original
13671,0,8000000,1962,original
19201,0,0,1962,original
10242,980000,0,1962,original
3009,0,0,1962,original
898,2650000,3100000,1962,original
45267,126,0,1962,original
9289,10000000,0,1962,original
33468,62000,0,1962,original
32488,0,0,1962,original
1162,500000,2500000,1962,original
29074,0,0,1962,original
27568,0,0,1962,original
29235,0,1250000,1962,original
34774,0,0,1962,original
32041,0,0,1962,original
16093,30000,0,1962,original
36206,0,0,1962,original
17185,0,0,1962,original
12708,0,0,1962,original
658,3500000,124900000,1964,original
935,1800000,9440272,1964,original
433,6000000,102272727,1964,original
704,500000,1000549,1964,original
13382,0,0,1964,original
506,2135161,7000000,1964,original
11113,17000000,72000000,1964,original
1594,0,12368234,1964,original
21159,0,0,1964,original
25319,0,0,1964,original
758,0,0,1964,original
502,0,0,1964,original
14433,0,0,1964,original
5066,0,0,1964,original
19953,0,0,1964,original
3482,0,0,1964,original
2098,0,0,1964,original
26031,0,0,1964,original
28667,0,0,1964,original
23518,0,0,1964,original
26638,0,0,1964,original
10604,783000,0,1964,based on novel
14703,3000000,12000000,1964,original
24229,0,0,1964,original
7348,1200000,0,1964,original
22543,0,0,1964,original
29030,0,0,1964,original
5052,0,0,1964,original
39231,0,0,1964,original
30295,0,0,1964,original
53021,3500000,0,1964,original
40630,0,0,1964,original
34276,0,0,1964,based on novel
17696,0,0,1964,original
42791,0,0,1964,original
15421,0,0,1964,original
46787,0,0,1964,original
10299,0,0,1964,original
28177,65000,0,1964,original
185,2200000,26589000,1971,original
252,3000000,4000000,1971,original
681,7200000,116000000,1971,original
41357,0,0,1971,original
984,4000000,35976000,1971,original
1687,2500000,12348905,1971,original
994,2200000,3251794,1971,original
11234,0,0,1971,original
12335,20000000,0,1971,original
636,777000,2437000,1971,original
343,1200000,0,1971,original
1051,1800000,41158757,1971,original
15393,725000,10600000,1971,original
9267,0,0,1971,original
31283,0,0,1971,original
27554,1645000,0,1971,original
839,450000,0,1971,original
1485,750000,0,1971,original
